,hospital_pk,collection_week,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,is_metro_micro,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_avg,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_7_day_coverage,total_pediatric_patients_hospitalized_confirmed_covid_7_day_coverage,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid_7_day_coverage,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hospitalized_confirmed_influenza_and_covid_7_day_coverage,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50,previous_day_admission_adult_covid_confirmed_60,previous_day_admission_adult_covid_confirmed_70,previous_day_admission_adult_covid_confirmed_80,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18,previous_day_admission_adult_covid_suspected_20,previous_day_admission_adult_covid_suspected_30,previous_day_admission_adult_covid_suspected_40,previous_day_admission_adult_covid_suspected_50,previous_day_admission_adult_covid_suspected_60,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,geocoded_hospital_address,hhs_ids,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,is_corrected,:@computed_region_pqdx_y6mm
587,141320,2021-09-17T00:00:00.000,IL,141320.0,PARIS COMMUNITY HOSPITAL,721 E COURT STREET,PARIS,61944,Critical Access Hospitals,17045.0,false,31.0,31.0,25.0,22.0,22.0,7.0,7.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31,25,22.0,22,7,7,0,0,25.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,0.0,"{'type': 'Point', 'coordinates': [-87.678311, 39.606712]}",[C141320-A],1,1,1,1,False,14.0
588,313302,2021-09-17T00:00:00.000,NJ,313302.0,WEISMAN CHILDRENS REHABILITATION HOSPITAL,"92 BRICK ROAD, 3RD FLOOR",MARLTON,8053,Childrens Hospitals,34005.0,true,18.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0,0,22.0,0,0,0,0,0,54.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-74.919209, 39.880588]}",[C313302-A],3,3,3,3,False,31.0
589,252007,2021-09-17T00:00:00.000,MS,252007.0,SELECT SPECIALTY HOSPITAL JACKSON,5903 RIDGEWOOD ROAD,JACKSON,39211,Long Term,28049.0,true,53.0,53.0,53.0,48.0,48.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53,53,48.0,48,0,0,0,0,53.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-90.141609, 32.389929]}",[C252007-A],1,1,1,1,False,25.0
590,280132,2021-09-17T00:00:00.000,NE,280132.0,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,68123,Short Term,31153.0,true,70.0,70.0,60.0,55.0,55.0,0.0,0.0,0.0,0.0,60.0,8.0,8.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,140.0,140,120,110.0,110,0,0,0,0,120.0,16,16.0,11.0,11.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,182,0.0,"{'type': 'Point', 'coordinates': [-95.94586, 41.13639]}",[C280132-A],2,2,2,2,False,28.0
591,261311,2021-09-17T00:00:00.000,MO,261311.0,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,63775,Critical Access Hospitals,29157.0,false,46.0,46.0,25.0,20.0,20.0,4.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92,50,40.0,40,8,8,0,0,50.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0.0,"{'type': 'Point', 'coordinates': [-89.864801, 37.73162]}",[C261311-A],2,2,2,2,False,26.0
592,152020,2021-09-17T00:00:00.000,IN,152020.0,ASCENSION ST VINCENT SETON SPECIALTY HOSPITAL,8050 TOWNSHIP LINE RD,INDIANAPOLIS,46260,Long Term,18097.0,true,74.0,74.0,74.0,37.0,37.0,-999999.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,148,148,74.0,74,4,0,0,0,148.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-86.203008, 39.901678]}",[C152020-A],2,2,2,2,False,15.0
593,280065,2021-09-17T00:00:00.000,NE,280065.0,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,69101,Short Term,31111.0,true,56.0,56.0,56.0,53.7,53.7,17.0,17.0,0.0,0.0,56.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,168.0,168,168,161.0,161,51,51,0,0,168.0,11,11.0,11.0,11.0,9,9.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,0.0,-999999.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,169,0.0,"{'type': 'Point', 'coordinates': [-100.770199, 41.120746]}",[C280065-A],3,3,3,3,False,28.0
594,100281,2021-09-17T00:00:00.000,FL,100281.0,MEMORIAL HOSPITAL WEST,703 N FLAMINGO RD,PEMBROKE PINES,33028,Short Term,12011.0,true,463.0,453.0,383.0,393.0,383.0,96.0,96.0,0.0,0.0,393.0,57.0,47.0,57.0,47.0,26.0,26.0,0.0,0.0,0.0,463.0,453,383,393.0,383,96,96,0,0,393.0,57,47.0,57.0,47.0,26,26.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,160,0.0,"{'type': 'Point', 'coordinates': [-80.309457, 26.013281]}",[C100281-A],1,1,1,1,False,10.0
595,370047,2021-09-17T00:00:00.000,OK,370047.0,"MERCY HOSPITAL ARDMORE, INC",1011 14TH AVE NW,ARDMORE,73401,Short Term,40019.0,true,140.0,140.0,140.0,96.0,96.0,28.0,23.0,0.0,0.0,140.0,13.0,13.0,11.0,11.0,9.0,7.0,-999999.0,0.0,-999999.0,140.0,140,140,96.0,96,28,23,0,0,140.0,13,13.0,11.0,11.0,9,7.0,-999999.0,0.0,-999999.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,-999999.0,0.0,0,44,7,0.0,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,-999999.0,0.0,0,88,0.0,"{'type': 'Point', 'coordinates': [-97.140018, 34.188451]}",[C370047-A],1,1,1,1,False,37.0
596,100276,2021-09-17T00:00:00.000,FL,100276.0,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,33065,Short Term,12011.0,true,247.0,222.0,185.0,200.0,185.0,65.0,62.0,0.0,0.0,200.0,28.0,,,,20.0,,,,,247.0,222,185,200.0,185,65,62,0,0,200.0,28,,,,20,,,,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,6,0.0,-999999.0,-999999.0,-999999.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0,14,-999999,0.0,-999999.0,0.0,0.0,-999999.0,-999999.0,0.0,0.0,0.0,0,163,,"{'type': 'Point', 'coordinates': [-80.254161, 26.268779]}",[C100276-A],1,1,1,1,False,10.0
597,171348,2021-09-17T00:00:00.000,KS,171348.0,NORTON COUNTY HOSPITAL,102 E HOLME STREET,NORTON,67654,Critical Access Hospitals,20137.0,false,25.0,25.0,25.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75,75,10.0,10,0,0,0,0,75.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0.0,"{'type': 'Point', 'coordinates': [-99.888742, 39.838529]}",[C171348-A],3,3,3,3,False,17.0
598,101313,2021-09-17T00:00:00.000,FL,101313.0,MARINERS HOSPITAL,91500 OVERSEAS HIGHWAY,TAVERNIER,33070,Critical Access Hospitals,12087.0,true,25.0,25.0,21.0,21.0,21.0,4.0,4.0,0.0,0.0,21.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,25,21,21.0,21,4,4,0,0,21.0,4,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,-999999.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0.0,"{'type': 'Point', 'coordinates': [-80.521301, 25.005408]}",[C101313-A],1,1,1,1,False,
599,320004,2021-09-17T00:00:00.000,NM,320004.0,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 SCENIC DRIVE,ALAMOGORDO,88310,Short Term,35035.0,true,77.0,77.0,77.0,49.3,36.3,6.0,6.0,0.0,0.0,77.0,10.0,10.0,7.0,7.0,-999999.0,-999999.0,,,,231.0,231,231,148.0,109,18,18,0,0,231.0,30,30.0,21.0,21.0,6,6.0,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,-999999,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,249,,"{'type': 'Point', 'coordinates': [-105.933917, 32.926862]}",[C320004-A],3,2,3,3,False,32.0
600,061314,2021-09-17T00:00:00.000,CO,61314.0,"MEMORIAL HOSPITAL, THE",750 HOSPITAL LOOP,CRAIG,81625,Critical Access Hospitals,8081.0,true,25.0,25.0,25.0,9.0,9.0,-999999.0,-999999.0,0.0,0.0,25.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,50.0,50,50,18.0,18,6,6,0,0,50.0,6,6.0,-999999.0,-999999.0,0,0.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0.0,"{'type': 'Point', 'coordinates': [-107.57863, 40.518288]}",[C061314-A],2,2,2,2,False,6.0
601,330158,2021-09-17T00:00:00.000,NY,330158.0,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,10901,Short Term,36087.0,true,244.0,244.0,244.0,156.3,156.3,13.0,13.0,0.0,0.0,244.0,62.0,62.0,24.3,24.3,-999999.0,-999999.0,0.0,0.0,0.0,732.0,732,732,469.0,469,39,39,0,0,732.0,186,186.0,73.0,73.0,-999999,-999999.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0.0,-999999.0,-999999.0,0.0,0.0,-999999.0,-999999.0,-999999.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,292,0.0,"{'type': 'Point', 'coordinates': [-74.136248, 41.112389]}",[C330158-A],3,3,3,3,False,33.0
602,140155,2021-09-17T00:00:00.000,IL,140155.0,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,60901,Short Term,17091.0,true,140.0,140.0,90.0,61.7,61.7,9.7,9.7,0.0,0.0,90.0,25.0,25.0,16.3,16.3,4.3,4.3,0.0,0.0,0.0,420.0,420,270,185.0,185,29,29,0,0,270.0,75,75.0,49.0,49.0,13,13.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0.0,0.0,0.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0.0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,207,0.0,"{'type': 'Point', 'coordinates': [-87.871768, 41.121113]}",[C140155-A],3,3,3,3,False,14.0
603,241335,2021-09-17T00:00:00.000,MN,241335.0,ST ELIZABETH MEDICAL CENTER,1200 GRANT BLVD W,WABASHA,55981,Critical Access Hospitals,27157.0,true,12.0,12.0,12.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12,12,-999999.0,-999999,0,0,0,0,12.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,"{'type': 'Point', 'coordinates': [-92.04914, 44.386416]}",[C241335-A],1,1,1,1,False,24.0
604,110146,2021-09-17T00:00:00.000,GA,110146.0,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,SAINT MARYS,31558,Short Term,13039.0,true,40.0,40.0,40.0,35.0,35.0,17.0,17.0,0.0,0.0,40.0,25.0,25.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,80.0,80,80,70.0,70,34,34,0,0,80.0,50,50.0,4.0,4.0,4,4.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,34,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0,116,0.0,"{'type': 'Point', 'coordinates': [-81.616234, 30.781226]}",[C110146-A],2,2,2,2,False,11.0
605,260160,2021-09-17T00:00:00.000,MO,260160.0,SOUTHEASTHEALTH CENTER OF STODDARD COUNTY,1200 N ONE MILE RD,DEXTER,63841,Short Term,29207.0,false,48.0,48.0,36.0,22.0,22.0,6.0,6.0,0.0,0.0,36.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48,36,22.0,22,6,6,0,0,36.0,-999999,-999999.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,0.0,-999999.0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0.0,"{'type': 'Point', 'coordinates': [-89.969973, 36.807432]}",[C260160-A],1,1,1,1,False,26.0
606,140209,2021-09-17T00:00:00.000,IL,140209.0,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,61636,Short Term,17143.0,true,356.0,327.0,290.0,217.7,209.0,21.0,17.3,0.0,0.0,319.0,39.0,39.0,20.7,20.7,6.7,6.3,0.0,0.0,0.0,1068.0,981,870,653.0,627,63,52,0,0,957.0,117,117.0,62.0,62.0,20,19.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,0.0,0.0,0.0,-999999.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0,19,6,0.0,-999999.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0,230,0.0,"{'type': 'Point', 'coordinates': [-89.594358, 40.700312]}",[C140209-A],3,3,3,3,False,14.0
607,260177,2021-09-17T00:00:00.000,MO,260177.0,LIBERTY HOSPITAL,2525 GLENN HENDREN DR,LIBERTY,64069,Short Term,29047.0,true,165.0,165.0,139.0,121.0,121.0,29.0,29.0,0.0,0.0,139.0,17.0,17.0,17.0,17.0,6.0,6.0,0.0,0.0,0.0,165.0,165,139,121.0,121,29,29,0,0,139.0,17,17.0,17.0,17.0,6,6.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0.0,0,12,22,0.0,-999999.0,-999999.0,-999999.0,-999999.0,6.0,-999999.0,4.0,0.0,0,102,0.0,"{'type': 'Point', 'coordinates': [-94.424343, 39.276757]}",[C260177-A],1,1,1,1,False,26.0
608,131311,2021-09-17T00:00:00.000,ID,131311.0,ST LUKE'S ELMORE MEDICAL CENTER,895 NORTH 6TH EAST,MOUNTAIN HOME,83647,Critical Access Hospitals,16039.0,true,,24.0,12.0,,7.0,15.5,15.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48,24,,14,31,31,0,0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,-999999,0.0,0.0,0.0,-999999.0,0.0,-999999.0,0.0,0.0,0.0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90,0.0,"{'type': 'Point', 'coordinates': [-115.692487, 43.139199]}",[C131311-A],2,2,2,2,False,13.0
609,110184,2021-09-17T00:00:00.000,GA,110184.0,WELLSTAR DOUGLAS HOSPITAL,8954 HOSPITAL DRIVE,DOUGLASVILLE,30134,Short Term,13097.0,true,116.5,121.7,113.3,116.5,113.3,65.3,40.3,0.0,0.0,116.5,22.3,22.3,22.3,22.3,18.0,15.0,0.0,0.0,0.0,233.0,365,340,233.0,340,196,121,0,0,233.0,67,67.0,67.0,67.0,54,45.0,0.0,0.0,0.0,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,16,0.0,-999999.0,-999999.0,-999999.0,-999999.0,0.0,-999999.0,-999999.0,0.0,0,87,17,0.0,0.0,-999999.0,-999999.0,-999999.0,-999999.0,8.0,-999999.0,0.0,0,405,0.0,"{'type': 'Point', 'coordinates': [-84.73305, 33.738973]}",[C110184-A],3,3,3,3,False,11.0
610,260074,2021-09-17T00:00:00.000,MO,260074.0,MOBERLY REGIONAL MEDICAL CENTER,1515 UNION AVE,MOBERLY,65270,Short Term,29175.0,true,54.0,54.0,44.0,26.0,26.0,5.0,5.0,0.0,0.0,44.0,6.0,6.0,6.0,6.0,4.0,4.0,0.0,0.0,0.0,54.0,54,44,26.0,26,5,5,0,0,44.0,6,6.0,6.0,6.0,4,4.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,0.0,"{'type': 'Point', 'coordinates': [-92.414216, 39.423879]}",[C260074-A],1,1,1,1,False,26.0
611,281312,2021-09-17T00:00:00.000,NE,281312.0,GENOA COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",GENOA,68640,Critical Access Hospitals,31125.0,false,5.0,5.0,5.0,-999999.0,-999999.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,5,-999999.0,-999999,0,0,0,0,5.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999999,-999999,0.0,,[C281312-A],1,1,1,1,False,
612,100176,2021-09-17T00:00:00.000,FL,100176.0,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,33410,Short Term,12099.0,true,135.7,135.7,135.7,135.7,135.7,27.0,27.0,0.0,0.0,135.7,44.0,44.0,31.0,31.0,15.7,15.7,0.0,0.0,0.0,407.0,407,407,407.0,407,81,81,0,0,407.0,132,132.0,93.0,93.0,47,47.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,0.0,0.0,-999999.0,5.0,-999999.0,-999999.0,-999999.0,0.0,0.0,0,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,207,0.0,"{'type': 'Point', 'coordinates': [-80.085388, 26.830685]}",[C100176-A],3,3,3,3,False,10.0
613,050769,2021-09-17T00:00:00.000,CA,50769.0,HOAG ORTHOPEDIC INSTITUTE,16250 SAND CANYON AVENUE,IRVINE,92618,Short Term,6059.0,true,35.0,35.0,27.3,26.3,26.3,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105,82,79.0,79,0,0,0,0,82.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,"{'type': 'Point', 'coordinates': [-117.774478, 33.66095]}",[C050769-A],3,3,3,3,False,5.0
614,110042,2021-09-17T00:00:00.000,GA,110042.0,WELLSTAR PAULDING HOSPITAL,2518 JIMMY LEE SMITH PARKWAY,HIRAM,30141,Short Term,13223.0,true,198.7,198.7,137.7,135.3,128.0,85.7,65.0,-999999.0,-999999.0,137.7,34.7,34.7,26.0,26.0,19.7,19.0,0.0,0.0,0.0,596.0,596,413,406.0,384,257,195,-999999,-999999,413.0,104,104.0,78.0,78.0,59,57.0,0.0,0.0,0.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,22,-999999.0,0.0,0.0,-999999.0,4.0,4.0,4.0,-999999.0,0.0,0,129,22,-999999.0,0.0,-999999.0,-999999.0,4.0,-999999.0,5.0,-999999.0,0.0,0,543,0.0,"{'type': 'Point', 'coordinates': [-84.782727, 33.902429]}",[C110042-A],3,3,3,3,False,11.0
